screen_id,panel_id,frontend_field_path,visible_meaning,required_or_optional,source_system,source_relation_or_operation,source_columns,primary_resource_key,join_path,authority,mutability,delivery_class,history_requirement,freshness_requirement,formula_id,formula_version,currency_policy,timestamp_policy,edge_operation,portal_derivation_allowed,current_status,missing_reason,owner,capability_id
LIVE_OPERATIONS_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
PAPER_TRADING_SCREEN,deployment_summary,data.deployments,"strategy deployment identity, profile scope and current lifecycle state",REQUIRED,TRADING_SYSTEM,public.strategy_deployments,deployment_id|strategy_id|account_id|portfolio_id|mode|venue|currency|state|active|created_at|updated_at,deployment_id,DECLARED_DEPLOYMENT_TO_ACCOUNT_AND_PORTFOLIO_FOREIGN_KEYS,CANONICAL_STRATEGY_AND_DEPLOYMENT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_SUPERSESSION_JOURNAL,NAMED_PROFILE_SCOPED_KEYSET_READ,NONE,NONE,SCOPE_CURRENCY_NOT_MONETARY_VALUE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataDeploymentPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,deployments.positions
PAPER_TRADING_SCREEN,execution_quality,data.execution_quality,deployment execution quality rollup with reproducible source inputs,REQUIRED,PORTAL_EDGE,public.execution_sessions+public.orders+public.fills,execution_sessions.execution_session_id|execution_sessions.submitted_count|orders.order_id|orders.status|fills.fill_id|fills.trade_time,deployment_id,DECLARED_DEPLOYMENT_TO_STRATEGY_ACCOUNT_THEN_DECLARED_SESSION_ORDER_FILL_COLUMNS,TRADING_SYSTEM_WITH_EDGE_FORMULA,DERIVED_FROM_CURRENT_AND_RETAINED_FACTS,EXISTS_NOT_PUBLISHED,CURRENT_ROLLUP_WITH_EXPLICIT_INPUT_RETENTION,ALL_INPUTS_FRESH_OR_TYPED_PARTIAL,deployment_execution_quality,v1,NOT_APPLICABLE,E4_UTC_EPOCH_MS:source_as_of_ms,maximumDataDeploymentExecutionQualityV1,false,E2_INPUTS_EXIST_BUT_NAMED_INPUT_QUERY_PLANS_REQUIRED,E5_DERIVATION_ORACLE_AND_BOUND_INPUT_READS_REQUIRED,portal_execution_edge_owner,deployments.execution-quality
PAPER_TRADING_SCREEN,execution_sessions,data.sessions,current execution session and cycle counters,REQUIRED,TRADING_SYSTEM,public.execution_sessions,execution_session_id|strategy_id|account_id|mode|venue|cycle_key|state|submitted_count|risk_approved_count|risk_rejected_count|sent_count|filled_count|partial_fill_count|broker_rejected_count|started_at|updated_at|completed_at,execution_session_id,DECLARED_SESSION_TO_STRATEGY_ACCOUNT_AND_PROFILE_COLUMNS,EXECUTION_SESSION_CONTROL_RECORD,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_CONTROL_ROW_NO_TRANSITION_EVENT_HISTORY,NAMED_PROFILE_AND_SESSION_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:started_at_ms,updated_at_ms,completed_at_ms",maximumDataExecutionSessionPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,sessions.current
PAPER_TRADING_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
PAPER_TRADING_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
SANDBOX_TRADING_SCREEN,deployment_summary,data.deployments,"strategy deployment identity, profile scope and current lifecycle state",REQUIRED,TRADING_SYSTEM,public.strategy_deployments,deployment_id|strategy_id|account_id|portfolio_id|mode|venue|currency|state|active|created_at|updated_at,deployment_id,DECLARED_DEPLOYMENT_TO_ACCOUNT_AND_PORTFOLIO_FOREIGN_KEYS,CANONICAL_STRATEGY_AND_DEPLOYMENT_ROWS,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_SUPERSESSION_JOURNAL,NAMED_PROFILE_SCOPED_KEYSET_READ,NONE,NONE,SCOPE_CURRENCY_NOT_MONETARY_VALUE,"E4_UTC_EPOCH_MS:created_at_ms,updated_at_ms",maximumDataDeploymentPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,deployments.positions
SANDBOX_TRADING_SCREEN,execution_sessions,data.sessions,current execution session and cycle counters,REQUIRED,TRADING_SYSTEM,public.execution_sessions,execution_session_id|strategy_id|account_id|mode|venue|cycle_key|state|submitted_count|risk_approved_count|risk_rejected_count|sent_count|filled_count|partial_fill_count|broker_rejected_count|started_at|updated_at|completed_at,execution_session_id,DECLARED_SESSION_TO_STRATEGY_ACCOUNT_AND_PROFILE_COLUMNS,EXECUTION_SESSION_CONTROL_RECORD,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_CONTROL_ROW_NO_TRANSITION_EVENT_HISTORY,NAMED_PROFILE_AND_SESSION_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:started_at_ms,updated_at_ms,completed_at_ms",maximumDataExecutionSessionPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_REQUIRED,trading_system_read_path_owner,sessions.current
SANDBOX_TRADING_SCREEN,positions,data.positions,"current position quantity, mark, PnL and exposure by declared scope",REQUIRED,TRADING_SYSTEM,public.positions_v2,position_id|strategy_id|account_id|mode|venue|instrument_id|side|signed_qty|quantity|avg_px_open|avg_px_close|realized_pnl|unrealized_pnl|mark_price|mark_price_at|notional|updated_at,position_id,DECLARED_POSITION_TO_STRATEGY_ACCOUNT_AND_INSTRUMENT_COLUMNS,CANONICAL_POSITION_CURRENT_STATE,MUTABLE_CURRENT_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_STATE_ONLY_NO_POSITION_VERSION_HISTORY,NAMED_PROFILE_AND_RESOURCE_KEYSET_READ,NONE,NONE,EXACT_DECIMAL_VALUES_REQUIRE_EXPLICIT_CURRENCY_AND_MARK_LINEAGE,"E4_UTC_EPOCH_MS:opened_at_ms,closed_at_ms,updated_at_ms,mark_price_at_ms",maximumDataPositionPageV1,false,E2_CURRENT_STATE_ONLY_AND_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_MARK_PROVENANCE_REQUIRED,trading_system_read_path_owner,deployments.positions
SANDBOX_TRADING_SCREEN,reconciliation,data.reconciliation_findings,current reconciliation finding lifecycle and severity,REQUIRED,TRADING_SYSTEM,public.reconciliation_findings,finding_id|account_id|strategy_id|execution_session_id|mode|venue|finding_type|severity|status|created_at|resolved_at,finding_id,DECLARED_FINDING_TO_ACCOUNT_STRATEGY_AND_SESSION_COLUMNS,OPERATIONAL_AUDIT,MUTABLE_FINDING_STATE,EXISTS_BUT_NOT_SAFE_TO_EXPOSE,CURRENT_LIFECYCLE_WITHOUT_IMMUTABLE_ACK_EVIDENCE,NAMED_PROFILE_AND_FINDING_KEYSET_READ,NONE,NONE,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:created_at_ms,resolved_at_ms",maximumDataReconciliationFindingPageV1,false,E2_SEQUENTIAL_SHAPE_UNQUALIFIED,E5_NAMED_SCOPE_QUERY_PLAN_AND_ACK_EVIDENCE_REQUIRED,trading_system_read_path_owner,reconciliation.current
SANDBOX_TRADING_SCREEN,source_health,source_health,"bounded source freshness, completeness and read lineage for this screen",REQUIRED,PORTAL_EDGE,manager-v2.envelope,as_of|read_at|freshness|completeness|trace_id,profile_id,DIRECT_ENVELOPE_BOUND_TO_NAMED_SCREEN_OPERATION,TRADING_SYSTEM,OBSERVATION_AT_READ_TIME,AVAILABLE_DERIVED_AT_PORTAL,CURRENT_OBSERVATION_ONLY,RETURN_SOURCE_FRESHNESS_AND_AS_OF,source_health_envelope,v1,NOT_APPLICABLE,"E4_UTC_EPOCH_MS:as_of_ms,read_at_ms",maximumDataSourceHealthV1,true,EXISTING_SCREEN_ENVELOPE_COMPOSES_NAMED_SOURCE_STATUS,NOT_APPLICABLE,portal_execution_edge_owner,metadata.source-health
